1, 520
2, 520
3, 521
4, 519
5, 518
6, 518
7, 518
8, 518
9, 517
10, 516
11, 516
12, 518
13, 519
14, 518
15, 518
16, 517
17, 517
18, 517
19, 516
20, 517
21, 517
22, 516
23, 516
24, 518
25, 518
26, 518
27, 517
28, 517
29, 518
30, 518
31, 517
32, 517
33, 517
34, 517
35, 515
36, 516
37, 516
38, 516
39, 515
40, 515
41, 515
42, 515
43, 514
44, 513
45, 513
46, 512
47, 513
48, 513
49, 513
50, 513
51, 514
52, 513
53, 513
54, 513
55, 514
56, 515
57, 514
58, 516
59, 516
60, 517
61, 517
62, 517
63, 516
64, 516
65, 516
66, 515
67, 515
68, 515
69, 515
70, 517
71, 516
72, 516
73, 515
74, 515
75, 515
76, 515
77, 516
78, 516
79, 515
80, 516
81, 515
82, 514
83, 514
84, 514
85, 514
86, 515
87, 515
88, 515
89, 515
90, 516
91, 515
92, 514
93, 515
94, 513
95, 513
96, 513
97, 515
98, 515
99, 515
100, 515
101, 514
102, 514
103, 514
104, 513
105, 512
106, 512
107, 512
108, 512
109, 512
110, 512
111, 512
112, 511
113, 511
114, 511
115, 511
116, 510
117, 510
118, 511
119, 512
120, 512
121, 511
122, 510
123, 511
124, 511
125, 512
126, 512
127, 509
128, 508
129, 506
130, 506
131, 506
132, 506
133, 506
134, 505
135, 505
136, 505
137, 505
138, 504
139, 503
140, 505
141, 505
142, 505
143, 505
144, 505
145, 505
146, 505
147, 505
148, 507
149, 508
150, 508
151, 508
152, 508
153, 509
154, 509
155, 510
156, 510
157, 509
158, 508
159, 510
160, 511
161, 511
162, 511
163, 511
164, 510
165, 510
166, 511
167, 511
168, 511
169, 510
170, 509
171, 510
172, 510
173, 509
174, 509
175, 510
176, 511
177, 511
178, 511
179, 510
180, 510
181, 510
182, 510
183, 510
184, 508
185, 509
186, 508
187, 508
188, 508
189, 509
190, 509
191, 507
192, 507
193, 507
194, 507
195, 508
196, 507
197, 507
198, 507
199, 508
200, 508
201, 509
202, 509
203, 510
204, 510
205, 510
206, 510
207, 510
208, 509
209, 509
210, 509
211, 510
212, 510
213, 509
214, 508
215, 508
216, 509
217, 510
218, 510
219, 510
220, 512
221, 511
222, 511
223, 511
224, 510
225, 510
226, 509
227, 509
228, 509
229, 509
230, 509
231, 509
232, 509
233, 509
234, 507
235, 507
236, 506
237, 507
238, 506
239, 506
240, 505
241, 506
242, 506
243, 506
244, 506
245, 506
246, 506
247, 506
248, 506
249, 505
250, 505
251, 505
